25	アデン大陸	サンドワーム ボス(★)	85	-100	95	301630	126000	火	大きい	サンドワームの砂袋、b-オリハルコン ダガー、闇精霊の水晶(アーマー ブレイク)、オリハルコン ダガー(蘇生)、オリハルコン ダガー、b-マジック プロテクション リング、b-サモンコントロール リング、b-変身 コントロール リング、b-テレポート コントロール リング、闇精霊の水晶(アーマー ブレイク)(蘇生)、ピュア エリクサー、b-防具強化スクロール、b-武器強化スクロール、防具強化スクロール、武器強化スクロール、ハルパスの執念、マーブルの遺産
26	アデン大陸	スピリッド	82	-110	80	6500	1500	火	大きい	精霊の水晶(マジック シールド)、潜在力強化の秘薬、ハルパスの執念、魔法書(フル ヒール)、マーブルの遺産、アデナ
27	アデン大陸	精鋭ブラックナイト	82	-95	26	1545	40	無属性	小さい	反逆者のシールド、反逆者のシールド(蘇生)、技術書(バウンス アタック)、ハルパスの執念、マイナー ボディ ベルト、技術書(リダクション アーマー)、スプリント メイル、防具強化スクロール、タワー シールド、Tシャツ、アデナ、ハルバード、ブレイブ ポーション、ヘイスト ポーション
28	アデン大陸	フローティング アイ	55	-51	48	353	140	地	小さい	ハルパスの執念、魔法書(カウンター マジック)、魔法書(カーズ パラライズ)、サイハの遺産、オペイク ポーション、フローティング アイ肉
29	アデン大陸	オルクス ボス(★)	88	-110	120	70000	13500	水	小さい	古代闘士のガーダー、槍術書(ヴェンジェンス)、ドラゴンナイトの書板(デストロイ：ホラー)、軍王のファイアー リング、技術書(ショック スタン)、闘士のアミュレット、グレート アックス、ファイアー リング、b-武器強化スクロール、b-防具強化スクロール、ピュア エリクサー、武器強化スクロール、アデナ、防具強化スクロール、邪悪な活力、ハルパスの執念、フォノス トーテム
30	アデン大陸	ブラックナイト	63	-60	16	584	12	無属性	小さい	反逆者のシールド、反逆者のシールド(蘇生)、ハルパスの執念、技術書(バウンス アタック)、防具強化スクロール、マイナー ボディ ベルト、技術書(リダクション アーマー)、タワー シールド、Tシャツ、ハルバード、アデナ、ブレイブ ポーション、ヘイスト ポーション
31	アデン大陸	カーツ ボス(★)	93	-135	135	115000	39000	無属性	小さい	魔法書(コールクラン アドバンス)、反逆者のシールド、魔法書(コールクラン アドバンス)(蘇生)、カーツ ブーツ、カーツ アーマー、カーツ グローブ、指揮官のスピアー、カーツ ヘルム、反逆者のシールド(蘇生)、魔法書(エーテリアル サークル)、カーツ ブーツ(蘇生)、カーツ グローブ(蘇生)、カーツ アーマー(蘇生)、カーツ ヘルム(蘇生)、槍術書(ヴェンジェンス)、カーツ ソード(蘇生)、魔法書(エーテリアル サークル)(蘇生)、技術書(レイジング フォース)、指揮官のヘルム(蘇生)、ピュア エリクサー、b-武器強化スクロール、アデナ、b-防具強化スクロール、邪悪な活力、防具強化スクロール、ハルパスの執念、武器強化スクロール
32	アデン大陸	ジャイアント アント	55	-56	20	418	24	火	小さい	ハルパスの執念、転生の宝石、マーブルの遺産、b-テレポート スクロール、アデナ、テレポート スクロール、ヘイスト ポーション
33	アデン大陸	ジャイアント ファイアー アント	59	-60	20	549	24	火	大きい	ハルパスの執念、転生の宝石、魔法書(バーサーカー)、アース リング、魔法のヘルム：迅速、マーブルの遺産、アデナ、ヘイスト ポーション
34	アデン大陸	バシリスク	64	-67	58	668	208	火	大きい	軍王のアース リング、ハルパスの執念、転生の宝石、アイアン アックス、アース リング、魔法書(アース クエイク)、パワー グローブ、バンデッド メイル、魔法書(フリージング アーマー)、マナ回復ポーション、マーブルの遺産、ウィズダム ポーション、アデナ、ブレイブ ポーション、ヘイスト ポーション
35	アデン大陸	オーガ	68	-77	22	982	28	火	大きい	オーガ ベルト、オーガの血、ハルパスの執念、武器強化スクロール、魔法のヘルム：力、スプリント メイル、マーブルの遺産、グレート アックス、アデナ、ブレイブ ポーション、ヘイスト ポーション
36	アデン大陸	ジャイアント アント ソルジャー	58	-59	20	525	24	火	大きい	ハルパスの執念、転生の宝石、アース リング、マーブルの遺産、アデナ
37	アデン大陸	ケパルレ	82	-110	65	5500	1500	火	小さい	潜在力強化の秘薬、ハルパスの執念、アデナ
38	アデン大陸	リカント ボス(★)	85	-99	110	77373	37700	火	大きい	b-サイレンス ソード、b-武器強化スクロール、聖書(ホーリー チャージ)、サイレンス ソード、聖書(ホーリー チャージ)(蘇生)、b-防具強化スクロール、ピュア エリクサー、潜在力強化の秘薬、アデナ、ハルパスの執念、防具強化スクロール、武器強化スクロール、マーブルの遺産
39	アデン大陸	亡者の看守 ボス(★)	88	-115	95	57000	3240	火	大きい	闇精霊の水晶(アーマー ブレイク：デスティニー)(蘇生)、技術書(エクセレント ソード)、技術書(エクセレント ソード)(蘇生)、技術書(ショック スタン)、闇精霊の水晶(ルシファー：デスティニー)、魔法書(イラプション)、アイアン アックス、b-武器強化スクロール、腕力のアミュレット、b-防具強化スクロール、ピュア エリクサー、マイナー ソウル ベルト、潜在力強化の秘薬、武器強化スクロール、アデナ、防具強化スクロール、邪悪な活力、ハルパスの執念
40	アデン大陸	トロール	61	-63	20	600	24	火	大きい	記憶の水晶(キューブ[ゴーレム])、ハルパスの執念、トロール ベルト、魔法書(クリエイト ゾンビ)、スプリント メイル、アデナ、ブレイブ ポーション
41	アデン大陸	エルダー	60	-57	54	675	180	無属性	小さい	魔法書(リザレクション)、変身 コントロール リング、ハルパスの執念、メイプル ワンド、魔法書(グレーター リザレクション)、魔法書(カウンター マジック)、魔法書(マナ ドレイン)、精神のアミュレット、マナ回復ポーション、ウィズダム ポーション、アデナ、メイジ スタッフ
42	アデン大陸	ブラックナイト チーフ ボス(★)	90	-115	115	72000	13500	無属性	小さい	指揮官のヘルム(蘇生)、反逆者のシールド、カーツ アーマー、カーツ グローブ、カーツ ブーツ、カーツ ヘルム、カーツ ブーツ(蘇生)、カーツ アーマー(蘇生)、カーツ グローブ(蘇生)、カーツ ヘルム(蘇生)、聖書(ホーリー チャージ)、深淵のスピアー、聖書(ホーリー チャージ)(蘇生)、技術書(バウンス アタック)、技術書(リダクション アーマー)、ライトニング エッジ、槍術書(ヴェンジェンス)、古いスポールダー、反逆者のシールド(蘇生)、体力のアミュレット、技術書(ブロー アタック)、b-武器強化スクロール、ピュア エリクサー、b-武器強化スクロール、潜在力強化の秘薬、防具強化スクロール、アデナ、防具強化スクロール、邪悪な活力、ハルパスの執念
43	アデン大陸	リザードマン	62	-64	20	591	24	風	小さい	ハルパスの執念、エヴァの遺産、b-テレポート スクロール、アデナ、ブレイブ ポーション、グラディウス、スケイル メイル、テレポート スクロール
44	アデン大陸	スコーピオン	62	-64	20	627	24	火	大きい	ハルパスの執念、魔法書(バーサーカー)、転生の宝石、闇精霊の水晶(ダブル ブレイク)、アース リング、マーブルの遺産、ダーク クロウ、アデナ、ブレイブ ポーション
45	アデン大陸	サンド スコーピオン	63	-65	20	663	24	火	大きい	ハルパスの執念、転生の宝石、闇精霊の水晶(ダブル ブレイク)、アース リング、マーブルの遺産、魔法のヘルム：迅速、ダーク デュアルブレード、アデナ、ブレイブ ポーション、ヘイスト ポーション
46	アデン大陸	ジャイアント ガード アント ボス(★)	78	-90	94	10878	5520	火	大きい	b-武器強化スクロール、b-防具強化スクロール、ピュア エリクサー、武器強化スクロール、古代のダークエルフソード、アース リング、潜在力強化の秘薬、防具強化スクロール、アデナ、ハルパスの執念、マーブルの遺産
47	アデン大陸	ジャイアント ホワイト アント	62	-64	52	627	133	火	大きい	ハルパスの執念、転生の宝石、アース リング、マーブルの遺産、魔法のヘルム：迅速、アデナ、ウィズダム ポーション、ヘイスト ポーション
48	アデン大陸	ホワイト アントの群れ	60	-62	20	538	24	火	小さい	ハルパスの執念、転生の宝石、アース リング、マーブルの遺産、b-テレポート スクロール、アデナ、テレポート スクロール
49	アデン大陸	オーク ウィザード	56	-42	48	424	140	水	小さい	魔法書(アドバンスド スピリッツ)、ハルパスの執念、マジック プロテクション リング、ドラゴンナイトの書板(マグマ アロー)、ファアグリオの遺産、マナ回復ポーション、ブランク スクロール(Lv1)、アデナ、メイジ スタッフ
50	アデン大陸	ブライド	72	-82	62	1025	198	地	大きい	精霊の水晶(サイクロン)、ハルパスの執念、転生の宝石、サイハの遺産、ブランク スクロール(Lv3)、マナ回復ポーション、魔力の糸、アデナ
51	アデン大陸	ドッペルゲンガー ボス ボス(★)	90	-125	125	98500	39000	無属性	小さい	技術書(アブソルート ブレイド：プリズン)、技術書(アブソルート ブレイド：プリズン)(蘇生)、もみじリング(蘇生)、闇精霊の水晶(シャドウ アーマー：デスティニー)(蘇生)、ドッペルゲンガーライトリング、ドッペルゲンガーレフトリング、ドッペルゲンガーアミュレット、ドラゴンナイトの書板(ランページ)、ドッペルゲンガーアミュレット(蘇生)、ドッペルゲンガーライトリング(蘇生)、ドッペルゲンガーレフトリング(蘇生)、魔法書(シェイプ チェンジ)、ウォリアーの印章(パワー グリップ)、技術書(ショック スタン)、フェンサーの書(アシュラ)、魔法書(ブリザード)、潜在力強化の秘薬、ピュア エリクサー、b-武器強化スクロール、アデナ、b-防具強化スクロール、武器強化スクロール、邪悪な活力、武器強化スクロール、ハルパスの執念
52	アデン大陸	ドレッドスパイダー	68	-77	24	1250	55	火	大きい	魔法書(グレーター ヘイスト)、ハルパスの執念、防具強化スクロール、闇精霊の水晶(ベノム レジスト)、魔法書(テイミング モンスター)、マーブルの遺産、強化 ヘイスト ポーション、テレポート スクロール、ヘイスト ポーション、b-テレポート スクロール、アデナ
53	アデン大陸	キウィ パロット	65	-73	38	733	78	地	小さい	精霊の水晶(イーグル アイ)、ハルパスの執念、アデナ、ヘイスト ポーション
54	アデン大陸	バンディット スナイパー	66	-74	24	749	35	地	小さい	ハルパスの執念、ウィンド リング、エンジェル スレイヤー、b-テレポート スクロール、エルヴン ワッフル、アデナ、ダーク クロスボウ、テレポート スクロール、ヘイスト ポーション
55	アデン大陸	バンディット キャプテン	68	-77	22	901	28	地	小さい	ハルパスの執念、ウィンド リング、防具強化スクロール、アデナ、ブレイブ ポーション、ダマスカス ソード、ブーツ、ヘイスト ポーション
56	アデン大陸	アイドロン	58	-64	32	539	48	地	小さい	ハルパスの執念、アデナ、ヘイスト ポーション
57	アデン大陸	バンディット	67	-75	24	797	35	地	小さい	ハルパスの執念、ウィンド リング、強化 ヘイスト ポーション、アデナ、グラディウス、ヘイスト ポーション
58	アデン大陸	密林タイガー	70	-79	24	949	35	火	大きい	ハルパスの執念、マーブルの遺産、ダーク マント、アデナ、ヘイスト ポーション
59	アデン大陸	ラットマン	65	-73	24	733	35	火	小さい	ハルパスの執念、フォチャード、アデナ、ヘイスト ポーション
60	アデン大陸	バンディット	67	-75	24	797	35	地	小さい	ハルパスの執念、ウィンド リング、強化 ヘイスト ポーション、アデナ、モーニングスター、ヘイスト ポーション
61	アデン大陸	ユカ	68	-77	24	816	35	風	小さい	ハルパスの執念、闇精霊の水晶(シャドウ スリープ)、エヴァの遺産、アデナ、ヘイスト ポーション
62	アデン大陸	ミカ	68	-77	24	816	35	風	小さい	ハルパスの執念、闇精霊の水晶(シャドウ スリープ)、エヴァの遺産、アデナ、ヘイスト ポーション
63	アデン大陸	ジャイアント スパイダー	63	-70	20	713	24	火	大きい	ハルパスの執念、魔法書(イラプション)、マーブルの遺産、強化 ヘイスト ポーション、アデナ、テレポート スクロール、ヘイスト ポーション、b-テレポート スクロール
64	アデン大陸	サイクロプス	73	-83	26	1073	42	地	大きい	b-防具強化スクロール、ハルパスの執念、魔法書(サイレンス)、魔法書(ウィークネス)、プレート メイル、サイハの遺産、ボディ ベルト、ルチェルン ハンマー、アデナ、ブレイブ ポーション
65	アデン大陸	ジュラカ	70	-79	60	949	189	風	大きい	ハルパスの執念、転生の宝石、闇精霊の水晶(エンチャント ベノム)、ウィズダム ポーション、アデナ、ブレイブ ポーション、魔力の糸
66	アデン大陸	ドッペルゲンガー	74	-84	44	1070	105	無属性	小さい	ハルパスの執念、転生の宝石、魔法書(カウンター ディテクション)、マインド ベルト、シルバー ロングソード、アデナ、ブレイブ ポーション
67	アデン大陸	バンディット ボス ボス(★)	76	-87	92	9581	5290	地	小さい	b-ミスリル ダガー、b-武器強化スクロール、技術書(エクセレント ソード)、b-防具強化スクロール、ピュア エリクサー、軍王のウィンド リング、技術書(エクセレント ソード)(蘇生)、刀、潜在力強化の秘薬、武器強化スクロール、ミスリル ダガー、グローブ、ウィンド リング、防具強化スクロール、アデナ、ハルパスの執念
68	アデン大陸	インプ	64	-72	20	688	24	地	小さい	ハルパスの執念、サイハの遺産、黒い血痕、マイナー マインド ベルト、アデナ
69	アデン大陸	インプ エルダー	65	-73	60	718	224	地	小さい	ハルパスの執念、黒い血痕、サイハの遺産、マイナー マインド ベルト、ソーサリー スタッフ、アデナ
70	アデン大陸	ダークエルフ	72	-82	24	968	35	無属性	小さい	ハルパスの執念、魔法書(インビジビリティ)、魔法書(トルネード)、風の涙、精霊の水晶(イレース マジック)、機敏のアミュレット、古代のエルヴン ボウガン、アデナ、エルヴン ワッフル、エルヴン ブレスト プレート、ヘイスト ポーション
71	アデン大陸	エート	74	-84	22	1235	28	火	大きい	精霊の水晶(クエイク)、転生の宝石、ハルパスの執念、防具強化スクロール、マーブルの遺産、アデナ、魔力の糸、ヘイスト ポーション
72	アデン大陸	ドッペルゲンガー	70	-79	42	907	98	無属性	小さい	ハルパスの執念、転生の宝石、ウォリアーの印章(パワー グリップ)、マインド ベルト、アデナ
73	アデン大陸	オウルベアー	64	-72	58	688	208	火	小さい	ハルパスの執念、マーブルの遺産、アデナ、ブレイブ ポーション
74	アデン大陸	リザード	65	-73	38	733	78	火	小さい	ハルパスの執念、アデナ、ヘイスト ポーション
75	アデン大陸	精鋭 ノーム ジェネラル	75	-86	30	1113	56	火	小さい	c-アイアン プレート メイル、c-アイアン グローブ、プラチナ プレート、c-アイアン ヘルム、c-アイアン シールド、c-アイアン ブーツ、ハルパスの執念、闇精霊の水晶(ドレス イベイジョン)、技術書(ショック スタン)、技術書(リダクション アーマー)、魔法のヘルム：治癒、アデナ、ブレイブ ポーション、ドワヴィッシュ アックス、ヘイスト ポーション
76	アデン大陸	リザード ウォリアー	74	-84	22	1145	28	風	小さい	ハルパスの執念、闇精霊の水晶(ドレス マイティー)、防具強化スクロール、チェーン メイル、アデナ、ヘイスト ポーション
77	アデン大陸	疾風のシャスキー ボス(★)	90	-125	135	71000	6500	火	小さい	b-指揮官のヘルム、極寒のチェーンソード、極寒のチェーンソード(蘇生)、槍術書(ヴァンガード)、技術書(レイジング フォース)、指揮官のヘルム、次元のアックス、指揮官のヘルム(蘇生)、アデナ、b-武器強化スクロール、ピュア エリクサー、b-防具強化スクロール、潜在力強化の秘薬、武器強化スクロール、防具強化スクロール、邪悪な活力、ハルパスの執念
78	アデン大陸	精鋭 ノーム アーチャー	70	-79	24	892	35	火	小さい	c-アイアン プレート メイル、c-アイアン グローブ、ゴールド プレート、c-アイアン シールド、c-アイアン ヘルム、c-アイアン ブーツ、ハルパスの執念、闇精霊の水晶(ドレス デクスタリティー)、魔法のヘルム：治癒、ハンターボウ、エルヴン ワッフル、アデナ
79	アデン大陸	リザード ソードマン	74	-84	26	1070	42	風	小さい	ハルパスの執念、闇精霊の水晶(シャドウ ファング)、ジェネラル ソード、b-テレポート スクロール、アデナ、ブレイブ ポーション、テレポート スクロール、スケイル メイル、ヘイスト ポーション
80	アデン大陸	カルゴ	78	-90	94	10326	5520	無属性	小さい	b-武器強化スクロール、b-防具強化スクロール、リザードマン グローブ、技術書(ソリッド キャリッジ)、潜在力強化の秘薬、技術書(バウンス アタック)、技術書(リダクション アーマー)、ピュア エリクサー、武器強化スクロール、技術書(ショック スタン)、銀刃のグレートソード、防具強化スクロール、アデナ、ハルパスの執念
81	アデン大陸	精鋭 ノーム アックスマン	73	-83	22	1098	28	火	小さい	c-アイアン プレート メイル、c-アイアン グローブ、ゴールド プレート、c-アイアン ヘルム、c-アイアン シールド、アイアン アックス、c-アイアン ブーツ、ハルパスの執念、闇精霊の水晶(ドレス マイティー)、魔法のヘルム：治癒、アデナ、ドワヴィッシュ アックス
82	アデン大陸	リザード ウィザード	76	-87	74	1137	342	風	小さい	フォース スタッフ、ハルパスの執念、マジック プロテクション リング、ビショップ スタッフ、ブランク スクロール(Lv4)、アデナ、ウィズダム ポーション、マナ回復ポーション
83	アデン大陸	精鋭 ノーム パイクマン	72	-82	22	1058	28	火	小さい	c-アイアン グローブ、c-アイアン プレート メイル、ゴールド プレート、c-アイアン シールド、c-アイアン ヘルム、c-アイアン ブーツ、ハルパスの執念、ルチェルン ハンマー、魔法のヘルム：治癒、アデナ
84	アデン大陸	精鋭 ノーム ソードマン	72	-82	24	983	35	火	小さい	c-アイアン グローブ、ゴールド プレート、c-アイアン プレート メイル、c-アイアン シールド、c-アイアン ヘルム、c-アイアン ブーツ、ハルパスの執念、ジェネラル ソード、シルバー ロングソード、魔法のヘルム：治癒、アデナ、ブレイブ ポーション
85	アデン大陸	精鋭 ノーム シャーマン	74	-84	74	1050	342	火	小さい	ゴールド プレート、ハルパスの執念、ソーサリー スタッフ、ビショップ スタッフ、魔法書(マナ ドレイン)、魔法のヘルム：治癒、ブランク スクロール(Lv4)、アデナ、マナ回復ポーション
86	アデン大陸	狂風のシャスキー ボス(★)	90	-125	140	73000	6500	火	小さい	b-指揮官のヘルム、殲滅者のチェーンソード、槍術書(ヴァンガード)、指揮官のヘルム、技術書(レイジング フォース)、次元のアックス、指揮官のヘルム(蘇生)、アデナ、b-武器強化スクロール、ピュア エリクサー、b-防具強化スクロール、潜在力強化の秘薬、武器強化スクロール、防具強化スクロール、邪悪な活力、ハルパスの執念
87	アトゥバ オークの隠れ処1階	アトゥバ オーク	86	-175	50	1350	80	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、ブレイブ ポーション、アデナ
88	アトゥバ オークの隠れ処1階	アトゥバ オーク シャーマン	88	-180	65	1350	350	火	小さい	アトゥバの英雄トーテム、ハルパスの執念、マナ回復ポーション、ソーサリー スタッフ、ウィズダム ポーション、アデナ
89	アトゥバ オークの隠れ処1階	アトゥバ オーク マークスマン	88	-180	80	1400	24	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、エルヴン ワッフル、アデナ
90	アトゥバ オークの隠れ処1階	アトゥバ オーク ハンター	86	-175	50	1600	10	火	小さい	アトゥバの英雄トーテム、ハルパスの執念、アデナ
91	アトゥバ オークの隠れ処1階	アトゥバ オーク ファイター	87	-178	50	1400	80	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、ブレイブ ポーション、アデナ
92	アトゥバ オークの隠れ処2階	アトゥバ オーク	86	-175	50	1350	80	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、ブレイブ ポーション、アデナ
93	アトゥバ オークの隠れ処2階	アトゥバ オーク シャーマン	88	-180	65	1350	350	火	小さい	アトゥバの英雄トーテム、ハルパスの執念、マナ回復ポーション、ソーサリー スタッフ、ウィズダム ポーション、アデナ
94	アトゥバ オークの隠れ処2階	アトゥバ オーク マークスマン	88	-180	80	1400	24	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、エルヴン ワッフル、アデナ
95	アトゥバ オークの隠れ処2階	アトゥバ オーク ファイター	87	-178	50	1400	80	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、ブレイブ ポーション、アデナ
96	アトゥバ オークの隠れ処3階	アトゥバ オーク近衛兵	87	-178	55	1450	35	火	小さい	アトゥバの英雄トーテム、ハルパスの執念、ブレイブ ポーション、アデナ
97	アトゥバ オークの隠れ処3階	アトゥバ オーク シャーマン	88	-180	65	1350	350	火	小さい	アトゥバの英雄トーテム、ハルパスの執念、マナ回復ポーション、ソーサリー スタッフ、ウィズダム ポーション、アデナ
98	アトゥバ オークの隠れ処3階	アトゥバ オーク マークスマン	88	-180	80	1400	24	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、エルヴン ワッフル、アデナ
99	アトゥバ オークの隠れ処3階	アトゥバ オーク ファイター	87	-178	50	1400	80	火	小さい	ハルパスの執念、アトゥバの英雄トーテム、ブレイブ ポーション、アデナ
100	アンタラス生息地	アンタラス ボス(★)	99	-125	90	500000	5000	火	大きい	神話スキル選択箱、神話蘇生スキル選択箱、伝説のスキル選択箱、伝説蘇生スキル選択箱、英雄スキル選択箱、英雄蘇生スキル選択箱、希少スキル選択箱、希少蘇生スキル選択箱、アンタラスの褒賞、ライア リング、ライア リング(蘇生)、古代神のスピアー、古代神のアックス、烈空のTシャツ、魔法書(エンパイア)、烈空のTシャツ(蘇生)、ウォリアーの印章(タイタン マジック)、ウォリアーの印章(タイタン ブリッツ)、アンタラスの心臓(蘇生)、インビジビリティ クローク、技術書(カウンター バリア)、ウォリアーの印章(タイタン ロック)、グリーン ドラゴン スケイル メイル、魔法書(エンパイア)(蘇生)、魔法書(ディスインテグレート)(蘇生)、技術書(カウンター バリア)(蘇生)、闇精霊の水晶(アーマー ブレイク)(蘇生)、ピュア エリクサー、クロノスのベルト、古いスポールダー、潜在力強化の秘薬、ドラゴンナイトの書板(アウラキア)、アンタラスの心臓、真武者の太刀、グリーン ドラゴンの鱗、邪悪な活力、ハルパスの執念、b-防具強化スクロール、封印された地竜の魔眼、b-武器強化スクロール
101	アントクイーンの隠れ処	ジャイアント ガード アント	80	-90	94	1500	200	火	大きい	－
102	アントクイーンの隠れ処	ハルパスのホワイト アント	85	-178	100	2800	120	火	大きい	ハルパスの執念、魔法のヘルム：迅速、b-テレポート スクロール、アデナ
103	アントクイーンの隠れ処	クイーン ソルジャー	84	-184	65	5500	150	火	大きい	強化 ヘイスト ポーション、ブロンズ プレート メイル、ハルパスの執念、ブレイブ ポーション、アデナ
104	アントクイーンの隠れ処	エルシャベ	90	-130	82	500000	126000	火	大きい	エルシャベの伝説の武器箱、エルシャベの伝説スキルブック箱、エルシャベの英雄スキルブック箱、エルシャベのアミュレット、エルシャベの王冠、賢者のアミュレット、神聖な一撃のリング、光るサイハのアミュレット、闘士のアミュレット、テレポート支配リング、神聖な魔王のリング、エリクサー：体力、神聖な気迫のリング、アントクイーン ゴールデンウィング、アントクイーン シルバーウィング、テレポート コントロール リング、プレート メイル、ブロンズ プレート メイル、ピュア エリクサー、武器強化スクロール、b-防具強化スクロール、b-武器強化スクロール、魔法のヘルム：治癒、魔法のヘルム：迅速、魔法のヘルム：力、ハルパスの執念、防具強化スクロール
105	アントクイーンの隠れ処	クイーン アサシン	88	-182	100	3900	150	火	大きい	アイアン マナ スタッフ、魔法のヘルム：迅速、強化 ヘイスト ポーション、ハルパスの執念、アデナ
106	アントクイーンの隠れ処	ハルパスのアント ソルジャー	85	-178	65	2300	120	火	大きい	ハルパスの執念、魔法のヘルム：治癒、b-テレポート スクロール、アデナ
107	アントクイーンの隠れ処	クイーン センチュリオン	89	-184	80	9500	600	火	大きい	エルシャベの蘇生英雄スキルブック箱、アントクイーン ゴールデンウィング(蘇生)、アントクイーン シルバーウィング(蘇生)、アデナ、ハルパスの執念
108	アントクイーンの隠れ処	クイーン ナイト	85	-180	100	1800	150	火	大きい	悪魔王の槍、強化 ヘイスト ポーション、ハルパスの執念、魔法のヘルム：力、ブレイブ ポーション、アデナ
109	エルフの森のダンジョン1階	汚れたオーク アーチャー	65	-73	24	718	35	水	小さい	ハルパスの執念、闇精霊の水晶(ドレス デクスタリティー)、クロスボウ、ロング ボウ、エルヴン ワッフル、ダーク クロスボウ、アデナ
110	エルフの森のダンジョン1階	汚れたオーク ファイター	67	-75	22	867	28	水	小さい	ディヴァイン エルヴン シールド、ハルパスの執念、闇精霊の水晶(ドレス マイティー)、グラディウス、アデナ、ブレイブ ポーション
111	エルフの森のダンジョン1階	汚れたオーク	65	-73	24	733	35	水	小さい	ハルパスの執念、モーニングスター、アデナ
112	エルフの森のダンジョン1階	汚れたファングス	63	-70	52	674	133	風	小さい	ハルパスの執念、エヴァの遺産、オペイク ポーション、アデナ
113	エルフの森のダンジョン2階	汚れたオーク アックスマン	69	-78	24	871	35	水	小さい	オリハルコン プレート、ハルパスの執念、闇精霊の水晶(ドレス マイティー)、シルバー アックス、アデナ
